INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,DAY_OF_WEEK,HOUR,STREET
202037609,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-07 00:01:00,Saturday,0,TOWNSEND ST
202037609,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-07 00:01:00,Saturday,0,TOWNSEND ST
202036852,MISSING PERSON - LOCATED,0,2020-03-12 10:45:00,Thursday,10,COMMONWEALTH AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036542,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-09 12:00:00,Monday,12,HARRISON AVE
202036280,FRAUD - IMPERSONATION,0,2020-03-01 00:00:00,Sunday,0,WASHINGTON ST
202036280,FRAUD - IMPERSONATION,0,2020-03-01 00:00:00,Sunday,0,WASHINGTON ST
202036280,FRAUD - IMPERSONATION,0,2020-03-01 00:00:00,Sunday,0,WASHINGTON ST
202036280,FRAUD - IMPERSONATION,0,2020-03-01 00:00:00,Sunday,0,WASHINGTON ST
202035326,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-18 16:00:00,Wednesday,16,NEW SUDBURY ST
202035326,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-18 16:00:00,Wednesday,16,NEW SUDBURY ST
202035201,MISSING PERSON,0,2020-03-01 23:10:00,Sunday,23,PRENTISS ST
202035201,MISSING PERSON,0,2020-03-01 23:10:00,Sunday,23,PRENTISS ST
202035201,MISSING PERSON,0,2020-03-01 23:10:00,Sunday,23,PRENTISS ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202035109,INVESTIGATE PERSON,0,2020-03-27 11:21:00,Friday,11,NEW SUDBURY ST
202034770,LARCENY ALL OTHERS,0,2020-03-16 00:00:00,Monday,0,NEW SUDBURY ST
202034770,LARCENY ALL OTHERS,0,2020-03-16 00:00:00,Monday,0,NEW SUDBURY ST
202034512,VANDALISM,0,2020-03-27 17:00:00,Friday,17,
202033675,AUTO THEFT - LEASED/RENTED VEHICLE,0,2020-03-06 10:30:00,Friday,10,NEW SUDBURY ST
202033675,AUTO THEFT - LEASED/RENTED VEHICLE,0,2020-03-06 10:30:00,Friday,10,NEW SUDBURY ST
202033652,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-27 11:55:00,Friday,11,CENTRE ST
202033652,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-27 11:55:00,Friday,11,CENTRE ST
202033652,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-27 11:55:00,Friday,11,CENTRE ST
202033652,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-27 11:55:00,Friday,11,CENTRE ST
202033652,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-27 11:55:00,Friday,11,CENTRE ST
202033642,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-09 14:33:00,Monday,14,COMMONWEALTH AVE
202033642,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-09 14:33:00,Monday,14,COMMONWEALTH AVE
202033514,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-05 00:00:00,Thursday,0,HARRISON AVE
202033514,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-05 00:00:00,Thursday,0,HARRISON AVE
202033514,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-05 00:00:00,Thursday,0,HARRISON AVE
202033511,INTIMIDATING WITNESS,0,2020-03-11 16:54:00,Wednesday,16,COMMONWEALTH AVENUE
202033511,INTIMIDATING WITNESS,0,2020-03-11 16:54:00,Wednesday,16,COMMONWEALTH AVENUE
202033511,INTIMIDATING WITNESS,0,2020-03-11 16:54:00,Wednesday,16,COMMONWEALTH AVENUE
202033511,INTIMIDATING WITNESS,0,2020-03-11 16:54:00,Wednesday,16,COMMONWEALTH AVENUE
202033467,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-16 14:31:00,Monday,14,COMMONWEALTH AVE
202033362,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-24 20:54:00,Tuesday,20,COMMONWEALTH AVE
202033362,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-24 20:54:00,Tuesday,20,COMMONWEALTH AVE
202033362,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-24 20:54:00,Tuesday,20,COMMONWEALTH AVE
202033362,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-24 20:54:00,Tuesday,20,COMMONWEALTH AVE
202033217,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-31 05:46:00,Tuesday,5,COMMONWEALTH AVE
202033217,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-31 05:46:00,Tuesday,5,COMMONWEALTH AVE
202033198,MISSING PERSON,0,2020-03-31 20:00:00,Tuesday,20,GIBSON ST
202033198,MISSING PERSON,0,2020-03-31 20:00:00,Tuesday,20,GIBSON ST
202033198,MISSING PERSON,0,2020-03-31 20:00:00,Tuesday,20,GIBSON ST
202033198,MISSING PERSON,0,2020-03-31 20:00:00,Tuesday,20,GIBSON ST
202032980,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-25 00:00:00,Wednesday,0,GIBSON ST
202032980,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-25 00:00:00,Wednesday,0,GIBSON ST
202032980,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-25 00:00:00,Wednesday,0,GIBSON ST
202032801,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-04 09:00:00,Wednesday,9,WASHINGTON ST
202032801,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-04 09:00:00,Wednesday,9,WASHINGTON ST
202032697,ASSAULT - AGGRAVATED,0,2020-03-18 17:30:00,Wednesday,17,WASHINGTON ST
202032047,LARCENY THEFT FROM BUILDING,0,2020-03-13 09:38:00,Friday,9,W BROADWAY
202031625,INVESTIGATE PERSON,0,2020-03-10 00:00:00,Tuesday,0,COMMONWEALTH AVE
202031625,INVESTIGATE PERSON,0,2020-03-10 00:00:00,Tuesday,0,COMMONWEALTH AVE
202031619,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-23 14:45:00,Monday,14,HYDE PARK AVE
202031619,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-23 14:45:00,Monday,14,HYDE PARK AVE
202031427,AUTO THEFT,0,2020-03-02 14:10:00,Monday,14,PARK PLZ
202031271,VANDALISM,0,2020-03-22 12:00:00,Sunday,12,K ST
202031271,VANDALISM,0,2020-03-22 12:00:00,Sunday,12,K ST
202031271,VANDALISM,0,2020-03-22 12:00:00,Sunday,12,K ST
202031238,PROPERTY - LOST/ MISSING,0,2020-03-10 21:45:00,Tuesday,21,BLUE HILL AVE
202031238,PROPERTY - LOST/ MISSING,0,2020-03-10 21:45:00,Tuesday,21,BLUE HILL AVE
202031238,PROPERTY - LOST/ MISSING,0,2020-03-10 21:45:00,Tuesday,21,BLUE HILL AVE
202031238,PROPERTY - LOST/ MISSING,0,2020-03-10 21:45:00,Tuesday,21,BLUE HILL AVE
202031145,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-08 16:59:00,Sunday,16,COMMONWEALTH AVE
202031145,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-08 16:59:00,Sunday,16,COMMONWEALTH AVE
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030569,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-14 12:00:00,Saturday,12,RANLEY RD
202030561,VANDALISM,0,2020-03-27 00:00:00,Friday,0,HARRISON AVE
202030561,VANDALISM,0,2020-03-27 00:00:00,Friday,0,HARRISON AVE
202030515,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-29 00:00:00,Sunday,0,NEW SUDBURY ST
202030515,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-29 00:00:00,Sunday,0,NEW SUDBURY ST
202030324,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-10 10:25:00,Tuesday,10,COMMONWEALTH AVE
202030324,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-10 10:25:00,Tuesday,10,COMMONWEALTH AVE
202030280,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-03 17:57:00,Tuesday,17,COMMONWEALTH AVE
202030280,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-03 17:57:00,Tuesday,17,COMMONWEALTH AVE
202030280,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-03 17:57:00,Tuesday,17,COMMONWEALTH AVE
202030280,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-03 17:57:00,Tuesday,17,COMMONWEALTH AVE
202030270,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-05 00:12:00,Thursday,0,COMMONWEALTH AVE
202030270,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-05 00:12:00,Thursday,0,COMMONWEALTH AVE
202030270,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-05 00:12:00,Thursday,0,COMMONWEALTH AVE
202030270,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-05 00:12:00,Thursday,0,COMMONWEALTH AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030259,LARCENY ALL OTHERS,0,2020-03-14 11:52:00,Saturday,11,DORCHESTER AVE
202030175,LARCENY ALL OTHERS,0,2020-03-29 11:00:00,Sunday,11,WASHINGTON ST
202030175,LARCENY ALL OTHERS,0,2020-03-29 11:00:00,Sunday,11,WASHINGTON ST
202030175,LARCENY ALL OTHERS,0,2020-03-29 11:00:00,Sunday,11,WASHINGTON ST
202030132,PROPERTY - LOST/ MISSING,0,2020-03-26 00:00:00,Thursday,0,WASHINGTON ST
202030132,PROPERTY - LOST/ MISSING,0,2020-03-26 00:00:00,Thursday,0,WASHINGTON ST
202030132,PROPERTY - LOST/ MISSING,0,2020-03-26 00:00:00,Thursday,0,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202030115,M/V ACCIDENT - OTHER,0,2020-03-28 18:00:00,Saturday,18,WASHINGTON ST
202029881,INVESTIGATE PERSON,0,2020-03-28 14:30:00,Saturday,14,GEORGETOWNE DR
202029881,INVESTIGATE PERSON,0,2020-03-28 14:30:00,Saturday,14,GEORGETOWNE DR
202029881,INVESTIGATE PERSON,0,2020-03-28 14:30:00,Saturday,14,GEORGETOWNE DR
202029881,INVESTIGATE PERSON,0,2020-03-28 14:30:00,Saturday,14,GEORGETOWNE DR
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029852,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",0,2020-03-14 13:35:00,Saturday,13,WASHINGTON ST
202029797,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-08 18:00:00,Sunday,18,HYDE PARK AVE
202029797,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-08 18:00:00,Sunday,18,HYDE PARK AVE
202029795,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-08 18:00:00,Sunday,18,HYDE PARK AVE
202029795,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-08 18:00:00,Sunday,18,HYDE PARK AVE
202029762,INVESTIGATE PERSON,0,2020-03-13 00:00:00,Friday,0,COMMONWEALTH AVE
202029636,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-27 00:00:00,Friday,0,GIBSON ST
202029636,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-27 00:00:00,Friday,0,GIBSON ST
202029636,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-27 00:00:00,Friday,0,GIBSON ST
202029633,PROPERTY - LOST/ MISSING,0,2020-03-13 13:19:00,Friday,13,HARRISON AVE
202029604,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-02 16:00:00,Monday,16,GREENVILLE ST
202029581,SERVICE TO OTHER AGENCY,0,2020-03-16 10:56:00,Monday,10,COMMONWEALTH AVE
202029581,SERVICE TO OTHER AGENCY,0,2020-03-16 10:56:00,Monday,10,COMMONWEALTH AVE
202029581,SERVICE TO OTHER AGENCY,0,2020-03-16 10:56:00,Monday,10,COMMONWEALTH AVE
202029574,PROPERTY - FOUND,0,2020-03-30 00:00:00,Monday,0,PARIS ST
202029574,PROPERTY - FOUND,0,2020-03-30 00:00:00,Monday,0,PARIS ST
202029107,AUTO THEFT,0,2020-03-19 19:30:00,Thursday,19,WASHINGTON ST
202029107,AUTO THEFT,0,2020-03-19 19:30:00,Thursday,19,WASHINGTON ST
202029107,AUTO THEFT,0,2020-03-19 19:30:00,Thursday,19,WASHINGTON ST
202029107,AUTO THEFT,0,2020-03-19 19:30:00,Thursday,19,WASHINGTON ST
202029062,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-31 09:00:00,Tuesday,9,CENTRE ST
202029062,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-31 09:00:00,Tuesday,9,CENTRE ST
202029062,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-31 09:00:00,Tuesday,9,CENTRE ST
202029049,FRAUD - IMPERSONATION,0,2020-03-01 00:01:00,Sunday,0,W BROADWAY
202029049,FRAUD - IMPERSONATION,0,2020-03-01 00:01:00,Sunday,0,W BROADWAY
202028940,PROPERTY - LOST/ MISSING,0,2020-03-01 00:00:00,Sunday,0,HYDE PARK AVE
202028940,PROPERTY - LOST/ MISSING,0,2020-03-01 00:00:00,Sunday,0,HYDE PARK AVE
202028940,PROPERTY - LOST/ MISSING,0,2020-03-01 00:00:00,Sunday,0,HYDE PARK AVE
202028855,LARCENY THEFT FROM BUILDING,0,2020-03-12 00:00:00,Thursday,0,W BROADWAY
202028855,LARCENY THEFT FROM BUILDING,0,2020-03-12 00:00:00,Thursday,0,W BROADWAY
202028855,LARCENY THEFT FROM BUILDING,0,2020-03-12 00:00:00,Thursday,0,W BROADWAY
202028855,LARCENY THEFT FROM BUILDING,0,2020-03-12 00:00:00,Thursday,0,W BROADWAY
202028809,VANDALISM,0,2020-03-07 00:00:00,Saturday,0,COMMONWEALTH AVE
202028809,VANDALISM,0,2020-03-07 00:00:00,Saturday,0,COMMONWEALTH AVE
202028809,VANDALISM,0,2020-03-07 00:00:00,Saturday,0,COMMONWEALTH AVE
202028809,VANDALISM,0,2020-03-07 00:00:00,Saturday,0,COMMONWEALTH AVE
202028809,VANDALISM,0,2020-03-07 00:00:00,Saturday,0,COMMONWEALTH AVE
202028691,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-30 00:00:00,Monday,0,PARIS ST
202028691,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-30 00:00:00,Monday,0,PARIS ST
202028669,LARCENY THEFT FROM BUILDING,0,2020-03-29 09:00:00,Sunday,9,NEW SUDBURY ST
202028669,LARCENY THEFT FROM BUILDING,0,2020-03-29 09:00:00,Sunday,9,NEW SUDBURY ST
202028610,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-22 17:00:00,Sunday,17,COMMONWEALTH AVE
202028610,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-22 17:00:00,Sunday,17,COMMONWEALTH AVE
202028605,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-19 17:00:00,Thursday,17,COMMONWEALTH AVE
202028605,OBSCENE MATERIALS - PORNOGRAPHY,0,2020-03-19 17:00:00,Thursday,17,COMMONWEALTH AVE
202028483,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-13 17:00:00,Friday,17,BLUE HILL AVE
202028483,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-13 17:00:00,Friday,17,BLUE HILL AVE
202028398,LARCENY THEFT FROM BUILDING,0,2020-03-25 10:00:00,Wednesday,10,HYDE PARK AVE
202028398,LARCENY THEFT FROM BUILDING,0,2020-03-25 10:00:00,Wednesday,10,HYDE PARK AVE
202028398,LARCENY THEFT FROM BUILDING,0,2020-03-25 10:00:00,Wednesday,10,HYDE PARK AVE
202028398,LARCENY THEFT FROM BUILDING,0,2020-03-25 10:00:00,Wednesday,10,HYDE PARK AVE
202028365,LARCENY THEFT FROM BUILDING,0,2020-03-01 09:00:00,Sunday,9,NEW SUDBURY ST
202028095,AFFRAY,0,2020-03-31 00:00:00,Tuesday,0,
202028270,AUTO THEFT,0,2020-03-20 16:00:00,Friday,16,WASHINGTON ST
202028270,AUTO THEFT,0,2020-03-20 16:00:00,Friday,16,WASHINGTON ST
202028263,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-15 16:00:00,Sunday,16,BRAINTREE ST
202028203,INVESTIGATE PROPERTY,0,2020-03-30 12:00:00,Monday,12,PARIS ST
202028203,INVESTIGATE PROPERTY,0,2020-03-30 12:00:00,Monday,12,PARIS ST
202028203,INVESTIGATE PROPERTY,0,2020-03-30 12:00:00,Monday,12,PARIS ST
202028203,INVESTIGATE PROPERTY,0,2020-03-30 12:00:00,Monday,12,PARIS ST
202028095,AFFRAY,0,2020-03-31 00:00:00,Tuesday,0,
202027894,BURGLARY - RESIDENTIAL,0,2020-03-26 21:00:00,Thursday,21,HAWTHORNE ST
202027876,EXTORTION OR BLACKMAIL,0,2020-03-24 14:00:00,Tuesday,14,DORCHESTER ST
202027876,EXTORTION OR BLACKMAIL,0,2020-03-24 14:00:00,Tuesday,14,DORCHESTER ST
202027876,EXTORTION OR BLACKMAIL,0,2020-03-24 14:00:00,Tuesday,14,DORCHESTER ST
202027876,EXTORTION OR BLACKMAIL,0,2020-03-24 14:00:00,Tuesday,14,DORCHESTER ST
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027866,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-21 18:25:00,Saturday,18,COLBORNE RD
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027838,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-14 16:00:00,Saturday,16,BLACKSTONE ST
202027835,PROPERTY - LOST/ MISSING,0,2020-03-18 12:09:00,Wednesday,12,PARIS ST
202027835,PROPERTY - LOST/ MISSING,0,2020-03-18 12:09:00,Wednesday,12,PARIS ST
202027835,PROPERTY - LOST/ MISSING,0,2020-03-18 12:09:00,Wednesday,12,PARIS ST
202027835,PROPERTY - LOST/ MISSING,0,2020-03-18 12:09:00,Wednesday,12,PARIS ST
202027815,LARCENY ALL OTHERS,0,2020-03-03 12:00:00,Tuesday,12,COREY ST
202027815,LARCENY ALL OTHERS,0,2020-03-03 12:00:00,Tuesday,12,COREY ST
202027815,LARCENY ALL OTHERS,0,2020-03-03 12:00:00,Tuesday,12,COREY ST
202027815,LARCENY ALL OTHERS,0,2020-03-03 12:00:00,Tuesday,12,COREY ST
202027754,SICK/INJURED/MEDICAL - POLICE,0,2020-03-28 00:06:00,Saturday,0,PARIS ST
202027754,SICK/INJURED/MEDICAL - POLICE,0,2020-03-28 00:06:00,Saturday,0,PARIS ST
202027754,SICK/INJURED/MEDICAL - POLICE,0,2020-03-28 00:06:00,Saturday,0,PARIS ST
202027754,SICK/INJURED/MEDICAL - POLICE,0,2020-03-28 00:06:00,Saturday,0,PARIS ST
202027691,SICK/INJURED/MEDICAL - POLICE,0,2020-03-30 16:00:00,Monday,16,WASHINGTON ST
202027691,SICK/INJURED/MEDICAL - POLICE,0,2020-03-30 16:00:00,Monday,16,WASHINGTON ST
202027691,SICK/INJURED/MEDICAL - POLICE,0,2020-03-30 16:00:00,Monday,16,WASHINGTON ST
202027691,SICK/INJURED/MEDICAL - POLICE,0,2020-03-30 16:00:00,Monday,16,WASHINGTON ST
202027686,BURGLARY - RESIDENTIAL,0,2020-03-27 17:00:00,Friday,17,BEECH ST
202027686,BURGLARY - RESIDENTIAL,0,2020-03-27 17:00:00,Friday,17,BEECH ST
202027632,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-12 13:00:00,Thursday,13,BLUE HILL AVENUE
202027619,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-17 00:00:00,Tuesday,0,WASHINGTON ST
202027587,LARCENY THEFT OF BICYCLE,0,2020-03-31 18:00:00,Tuesday,18,W BROADWAY
202027583,LARCENY THEFT FROM BUILDING,0,2020-03-04 20:00:00,Wednesday,20,W BROADWAY
202027583,LARCENY THEFT FROM BUILDING,0,2020-03-04 20:00:00,Wednesday,20,W BROADWAY
202027583,LARCENY THEFT FROM BUILDING,0,2020-03-04 20:00:00,Wednesday,20,W BROADWAY
202027579,LARCENY ALL OTHERS,0,2020-03-27 09:00:00,Friday,9,FRANCIS ST
202027579,LARCENY ALL OTHERS,0,2020-03-27 09:00:00,Friday,9,FRANCIS ST
202027579,LARCENY ALL OTHERS,0,2020-03-27 09:00:00,Friday,9,FRANCIS ST
202027579,LARCENY ALL OTHERS,0,2020-03-27 09:00:00,Friday,9,FRANCIS ST
202027579,LARCENY ALL OTHERS,0,2020-03-27 09:00:00,Friday,9,FRANCIS ST
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027434,VIOLATION - RESTRAINING ORDER (NO ARREST),0,2020-03-07 15:25:00,Saturday,15,HYDE PARK AVE
202027402,FRAUD - IMPERSONATION,0,2020-03-22 14:00:00,Sunday,14,HUNTINGTON AVE
202027402,FRAUD - IMPERSONATION,0,2020-03-22 14:00:00,Sunday,14,HUNTINGTON AVE
202027402,FRAUD - IMPERSONATION,0,2020-03-22 14:00:00,Sunday,14,HUNTINGTON AVE
202027402,FRAUD - IMPERSONATION,0,2020-03-22 14:00:00,Sunday,14,HUNTINGTON AVE
202027252,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-20 00:00:00,Friday,0,HARRISON AVE
202027252,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-20 00:00:00,Friday,0,HARRISON AVE
202027252,FRAUD - CREDIT CARD / ATM FRAUD,0,2020-03-20 00:00:00,Friday,0,HARRISON AVE
202027175,PROPERTY - LOST/ MISSING,0,2020-03-25 09:00:00,Wednesday,9,BLUE HILL AVE
